개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,냉동냉장창고동수,냉동냉장창고면적,데이터갱신시점,도로명주소,법인여부명,보관요율,보관장소면적,상세영업상태명,상세영업상태코드,시설/장비현황,업태보관및창고업,업태운송및택배업,업태제조업,업태판매업,영업상태코드,일반창고동수,일반창고면적,전화번호,좌표정보(X),좌표정보(Y),지번주소,직원수,최종수정시점
6290000,2020S62900000002,2020-05-04,영업/정상,,,,,,62465,롯데글로벌로지스(주),I,1,968,2025-12-15 16:15:28,광주광역시 광산구 진곡산단1번로 42 (오선동),개인,"약11,177/㎡",0,등록,1,"냉동냉장설비, 랙설치, 지게차 등",1,,,,01,1,1857,07051536575,,,광주광역시 광산구 오선동 568번지,17,2024-07-10 16:21:39
6290000,2020S62900000004,2020-08-14,영업/정상,,,,,,62415,현대글로비스 주식회사,I,0,0,2025-12-15 16:15:28,광주광역시 광산구 평동산단외로 56 (용동),개인,6655,0,등록,1,"보관랙, 지게차, 핸드파렛트 트럭",1,,,,01,2,5950.06,0629456167,,,광주광역시 광산구 용동 675-1,3,2023-03-13 13:51:47
6290000,2021S62900000001,2021-01-05,영업/정상,,,,,506-253,,오뚜기물류서비스(주),I,1,826,2025-12-15 16:15:28,광주광역시 광산구 하남산단6번로 65 (오선동),개인,,0,등록,1,"렉,지게차, 화물승강기",1,1,,,01,2,8321,0629534854,181921.913479676    ,189341.03765157     ,광주광역시 광산구 오선동 270번지 107호 ,22,2021-04-12 19:18:27
6290000,2021S62900000002,2021-05-24,영업/정상,,,,,,62466,주식회사 더광성물류,I,1,1631.75,2025-12-15 16:15:28,광주광역시 광산구 평동산단7번로 21 (연산동),개인,,0,등록,1,"지게차, 랙",1,,,,01,4,24326.56,0622662700,,,광주광역시 광산구 연산동 1180번지,40,2022-03-07 11:34:15
6290000,2021S62900000003,2021-08-31,영업/정상,,,,,,62466,쿠팡풀필먼트서비스 유한회사,I,1,12998.63,2025-12-15 16:15:28,"광주광역시 광산구 평동산단7번로 16-8, 16-8외5필지(연산동)",개인,,0,등록,1,"냉장냉동 설비, 메자닌, 선반(Shelf Ra",1,,,,01,1,23297.08,,,,광주광역시 광산구 연산동 1250번지,720,2025-05-12 11:13:22
6290000,2021S62900000004,2021-09-03,영업/정상,,,,,,62466,(주)신등,I,2,1793.9,2025-12-15 16:15:28,광주광역시 광산구 평동산단7번로 86(연산동),개인,"3.3㎡ 당 25,000~55,000원",0,등록,1,"냉동, 냉장시설",1,,,,01,1,1053.47,,,,광주광역시 광산구 연산동 1152번지,1,2021-09-14 09:40:12
6290000,2012S62900000019,2012-08-13,취소/말소/만료/정지/중지,,,,,506-253,,오뚜기물류서비스(주),I,1,826,2025-12-15 16:15:28,광주광역시 광산구 하남산단6번로 65 (오선동),개인,,0,직권(합병)말소,6,"렉,지게차, 화물승강기",1,1,,,04,2,8321,0629534854,181921.913479676    ,189341.03765157     ,광주광역시 광산구 오선동 270번지 107호 ,22,2021-01-05 17:47:45
6300000,2012S63000000004,2012-07-26,취소/말소/만료/정지/중지,,,,,306-120,,동원산업(주) 대전물류센터,I,1,813,2026-01-14 17:11:05,대전광역시 대덕구 방두말1길 12 (상서동),개인,"20,000원/㎡,     550원/box",2698,직권(합병)말소,6,"냉동 냉장설비, 파레트 랙, 지개차 등",1,1,,,04,2,4119,0429314585,238064.623097474    ,325518.328349911    ,대전광역시 대덕구 상서동  171번지 1호 ,5,2020-02-24 14:49:59
6300000,2012S63000000018,2012-08-10,취소/말소/만료/정지/중지,,,,,305-350,,씨제이엘에스(주),I,0,0,2026-01-14 17:11:05,,개인,"3,000원/box",5009,직권(합병)말소,6,"상품 하차장비, 물품 분류기",1,1,,,04,1,713,0423372022,233820.182261557    ,320057.781349924    ,대전광역시 유성구 가정동  2번지 20호 ,7,2015-11-23 11:03:48
6300000,2018S63000000002,2018-05-08,취소/말소/만료/정지/중지,,,,,,34301,롯데로지스틱스(주),I,1,1620,2026-01-14 17:11:05,"대전광역시 대덕구 문평동로18번길 21, 롯데제과(주) (문평동)",개인,,0,직권(합병)말소,6,"지게차 , 파렛트랙 등",1,,,,04,1,8863,0220953007,,,대전광역시 대덕구 문평동 78-4,1,2019-04-04 14:42:08
6300000,2012S63000000003,2012-05-09,폐업,2023-02-28,,,,,,(주)로젠택배 대전지점,I,0,0,2026-01-14 17:11:05,대전광역시 유성구 금남구즉로 1361 (봉산동),개인,"10,000원/㎡   1,000원 박스당",6312,폐업,3,콘베이어밸트 및 분류기기,1,1,,,03,2,1123,0429369501,,,대전광역시 유성구 봉산동  693-3번지 ,4,2023-02-28 18:09:46
6300000,2012S63000000012,2012-08-07,폐업,,,,,305-251,,(주)동부택배 대전지점,I,0,0,2026-01-14 17:11:05,대전광역시 유성구 대정로 67 (대정동),개인,"20,000원/㎡",45676,폐업,3,"지개차, 분류레일",1,1,,,03,1,13865,0425418065,228522.066544073    ,312990.20668297     ,대전광역시 유성구 대정동  300번지 1호 ,8,2017-07-05 10:33:09
6300000,2012S63000000013,2012-08-07,폐업,2014-08-25,,,,306-801,,(주)한진 대전지점,I,0,0,2026-01-14 17:11:05,대전광역시 대덕구 생산5길 14 (대화동),개인,"15,000원/㎡",1551,폐업,3,화물자동 분류기,1,1,,,03,1,1485,0425400218,236637.994195882    ,318322.755630497    ,대전광역시 대덕구 대화동  262번지 1호 ,19,2025-01-09 17:59:04
6300000,2012S63000000017,2012-08-08,폐업,2023-04-12,,,,,,(주)웅진씽크빅,I,0,0,2026-01-14 17:11:05,대전광역시 유성구 대정북로 67 (대정동),개인,없음(직영창고),24848,폐업,3,"자동창고, 파렛트랙, 피킹랙, 카트 파킹 시스템, 컨베이어, 지개차 등",1,,1,1,03,1,8171,0319567257,228976.056467813    ,313045.839860364    ,대전광역시 유성구 대정동  301번지 2호 ,5,2023-04-12 16:25:07
6300000,2012S63000000019,2012-08-13,폐업,,,,,306-812,,오뚜기써비스물류(주),I,1,93,2026-01-14 17:11:05,대전광역시 대덕구 동서대로1777번길 1 (송촌동),개인,없음,2146,폐업,3,"냉동냉장설비, 뻬레트, 지개차",1,1,,,03,1,2484,0426374851,239703.296565261    ,317137.954893944    ,대전광역시 대덕구 송촌동  293번지 2호 ,11,2017-03-09 15:18:00
6300000,2012S63000000020,2012-08-14,폐업,2018-04-28,,,,,,롯데로지스틱스(주),I,1,1620,2026-01-14 17:11:05,대전광역시 대덕구 문평동로18번길 21 (문평동),개인,"상온 51,5천원/평   . 냉동 73,5천원/평",23371,폐업,3,"파레트랙, 봉파렛트 등",1,1,,,03,1,3914,0429316650,236045.950353804    ,327521.017250644    ,대전광역시 대덕구 문평동  78번지 4호 ,40,2018-05-01 17:50:01
6300000,2015S63000000001,2015-03-26,폐업,2017-02-08,,,,,,케이티링거스,I,0,0,2026-01-14 17:11:05,대전광역시 대덕구 대청로63번길 36 (신탄진동),개인,"5,000",8236,폐업,3,"9,068 / 창고 832, 야적장 8,236",1,,,,03,2,832,0429312201,,,대전광역시 대덕구 신탄진동  56번지 4호 ,5,2017-02-08 11:09:54
6300000,2015S63000000002,2015-03-26,폐업,,,,,306-260,,케이티링거스,I,0,0,2026-01-14 17:11:05,대전광역시 대덕구 대청로63번길 36 (신탄진동),개인,5000,8236,폐업,3,지개차 등,1,,,,03,2,832,0429312201,,,대전광역시 대덕구 신탄진동  56번지 4호 ,5,2017-05-22 18:05:21
6300000,2015S63000000004,2015-11-02,폐업,2018-03-05,,,,,,천일정기화물자동차(주) 대전,I,0,0,2026-01-14 17:11:05,대전광역시 동구 물류로14번길 62 (구도동),개인,,11482.4,폐업,3,지게차 등,1,,,,03,1,2207.94,0422841006,,,대전광역시 동구 구도동 344번지 ,15,2018-03-02 17:08:15
6300000,2018S63000000001,2018-03-02,폐업,2019-04-10,,,,,34708,주식회사 천일택배,I,0,0,2026-01-14 17:11:05,대전광역시 동구 물류로14번길 62 (구도동),개인,,11482.4,폐업,3,지게차 6대,1,,,,03,1,2207.94,07071661027,,,대전광역시 동구 구도동 342번지,3,2019-04-12 17:27:28
6300000,2022S63000000001,2022-08-31,폐업,2025-01-17,,,,,34343,쿠팡로지스틱스서비스 유한회사 대전2미니2캠프,I,0,0,2026-01-14 17:11:06,대전광역시 대덕구 벚꽃길 91(상서동),개인,,0,폐업,3,"지게차, 네트워크 장비, PDA, 롤테이너 등",1,1,,,03,2,1627.1,0261508309,,,대전광역시 대덕구 상서동 173-4,132,2025-01-31 09:26:26
6300000,2012S63000000015,2012-08-07,영업/정상,,,,,,34219,(주)한진 대전지점 ,I,0,0,2026-01-14 17:11:05,"대전광역시 유성구 대정로 68, (주)한진대전택배터미널 301호(대정동)",개인,"11,000,000원/1,554㎡(월임차료)",17816,등록,1,지개차,1,1,,,01,4,18660,0425400218,,,대전광역시 유성구 대정동 301-1 (주)한진대전택배터미널,19,2022-02-28 17:21:06
6300000,2012S63000000016,2012-08-08,영업/정상,,,,,305-251,,대신정기화물(주),I,0,0,2026-01-14 17:11:05,대전광역시 유성구 대정북로 30 (대정동),개인,"3,000원/box",3963,등록,1,지개차,1,1,,,01,1,1380,07043135481,228561.476038839    ,312809.676951894    ,대전광역시 유성구 대정동  302번지 3호 ,20,2018-08-30 18:28:22
6300000,2015S63000000003,2015-06-09,영업/정상,,,,,300-300,,대전물류(주),I,0,0,2026-01-14 17:11:05,대전광역시 동구 안골로28번길 (구도동),개인,,6599.8,등록,1,"지개차, 리프트, 운반차량",1,,,,01,8,3783.45,0422732030,,,대전광역시 동구 구도동  380번지 ,3,2018-08-30 18:10:00
6300000,2015S63000000005,2015-12-04,영업/정상,,,,,,34708,주식회사 대승물산,I,,0,2026-01-14 17:11:05,대전광역시 동구 물류로14번길 88 (구도동),개인,,4951.5,등록,1,지게차 등,1,,,,01,4,1792.5,0422526934,,,대전광역시 동구 구도동 341번지 ,6,2015-12-04 14:09:20
6300000,2016S63000000001,2016-05-12,영업/정상,,,,,,,한솔로지스틱스 주식회사,I,0,0,2026-01-14 17:11:05,,개인,"1,366원/㎡(VAT별도)",8791,등록,1,"리치스태커, 지게차",1,,,,01,0,0,0232877400,238774.253814016    ,325556.075204096    ,대전광역시 대덕구 평촌동 24번지 3호 ,8,2025-02-20 10:35:49
6300000,2016S63000000002,2016-11-01,취소/말소/만료/정지/중지,,,,,,,로젠주식회사,I,0,0,2026-01-14 17:11:05,대전광역시 동구 안골로28번길 30 (구도동),개인,,0,직권(합병)말소,6,"컨베어밸트, 상하차슈트, 랙(rack)",1,,,,04,1,10006.72,07087867931,,,대전광역시 동구 구도동 368번지 ,8,2025-12-26 14:44:56
6300000,2018S63000000003,2018-08-27,영업/정상,,,,,,34365,주식회사 넥센,I,0,0,2026-01-14 17:11:05,"대전광역시 대덕구 대화로52번안길 55, 넥센타이어 (대화동)",개인,,0,등록,1,지게차 3대,1,,,,01,1,4340,0426250842,,,대전광역시 대덕구 대화동 40-30 넥센타이어,2,2025-05-08 15:22:02
6300000,2019S63000000001,2019-04-04,영업/정상,,,,,,34301,롯데글로벌로지스(주),I,1,1620,2026-01-14 17:11:06,"대전광역시 대덕구 문평동로18번길 21, 롯데제과(주) (문평동)",개인,,0,등록,1,"지게차 , 파렛트랙 등",,,,,01,1,8863,0221703750,,,대전광역시 대덕구 문평동 78-4 롯데제과(주),2,2024-07-01 09:59:59
6300000,2020S63000000001,2020-02-24,영업/정상,,,,,,34343,동원로엑스(주),I,1,813,2026-01-14 17:11:05,대전광역시 대덕구 방두말1길 12 (상서동),개인,"20,000원/㎡,     550원/box",2698,등록,1,"냉동 냉장설비, 파레트 랙, 지개차 등",1,1,,,01,2,4119,0429314585,,,대전광역시 대덕구 상서동 171-1,5,2022-01-19 17:24:11
6300000,2020S63000000002,2020-07-30,폐업,2025-12-31,,,,,34365,현대글로비스(주),U,0,0,2026-01-21 21:05:40,"대전광역시 대덕구 대전로1331번길 205, 롯데택배 5층 (대화동)",개인,"7,563원/㎡",0,폐업,3,"보관랙, 지게차, 핸드파렛트트럭",1,1,,,03,1,1322.32,,,,대전광역시 대덕구 대화동 40-40 롯데택배,3,2026-01-20 17:24:56
6300000,2021S63000000001,2021-07-05,영업/정상,,,,,,34708,(주)에이치씨인터내셔널,I,2,500,2026-01-14 17:11:06,대전광역시 동구 물류로14번길 32(구도동),개인,,0,등록,1,"냉동, 냉장설비, 랙 설치 ,지게차",1,,,1,01,3,4946,,,,대전광역시 동구 구도동 345번지,16,2021-08-02 14:46:04
6300000,2022S63000000002,2022-08-31,영업/정상,,,,,,34369,쿠팡로지스틱스서비스 유한회사 대전2캠프,I,0,0,2026-01-14 17:11:06,대전광역시 대덕구 생산5길 14(대화동),개인,,0,등록,1,"지게차, 네트워크 장비, PDA, 롤테이너 등",1,1,,,01,1,1485,0261508309,,,대전광역시 대덕구 대화동 262-1,132,2026-01-07 16:00:57
6300000,2022S63000000003,2022-08-31,영업/정상,,,,,,34344,쿠팡로지스틱스서비스 유한회사 대전2미니캠프,I,0,0,2026-01-14 17:11:06,대전광역시 대덕구 상서당1길 34(상서동),개인,,0,등록,1,"지게차, 네트워크 장비, PDA, 롤테이너 등",1,1,,,01,1,3465.34,0261508309,,,대전광역시 대덕구 상서동 331-1,132,2026-01-07 16:00:20
6300000,2022S63000000004,2022-12-29,영업/정상,,,,,,34712,주식회사 베니스,I,0,0,2026-01-14 17:11:06,대전광역시 동구 하소로 36(하소동),개인,pallet 1일 300원,0,등록,1,지게차 보유,1,1,,,01,1,3205,0422749560,,,대전광역시 동구 하소동 926번지,1,2023-04-11 13:47:48
6300000,2023S63000000001,2023-04-06,영업/정상,,,,,,34712,도시산업개발,I,1,1418.25,2026-01-14 17:11:06,대전광역시 동구 하소중로 8(하소동),개인,"60,000원/평",0,등록,1,"냉장설비, 지게차",1,,,,01,1,335,,,,대전광역시 동구 하소동 894-1,2,2023-04-10 09:48:25
6300000,2023S63000000002,2023-08-23,영업/정상,,,,,,34219,(주)비지에프로지스 대전센터,I,0,0,2026-01-14 17:11:06,"대전광역시 유성구 대정북로 67, (주)비지에프리테일대전물류센터 (대정동)",개인,70%,0,등록,1,랙 설비 및 지게차,,1,,,01,1,8355,0318954840,,,대전광역시 유성구 대정동 301-2 (주)비지에프리테일대전물류센터,13,2023-08-23 09:23:43
6300000,2023S63000000003,2023-11-08,영업/정상,,,,,,34219,쿠팡로지스틱스서비스 유한회사 대전1모바일캠프,I,0,0,2026-01-14 17:11:06,"대전광역시 유성구 대정북로 20, 오성철강(주) 가동 (대정동)",개인,,0,등록,1,-,,1,,,01,1,1031.8,0261508309,,,대전광역시 유성구 대정동 302-1 오성철강(주) 가동,50,2026-01-07 15:59:47
6300000,2024S63000000001,2024-08-26,영업/정상,,,,,,34712,CJ대한통운(주) 대전생수센터,I,0,0,2026-01-14 17:11:06,"대전광역시 동구 하소로 53, 대전킴벌리하소동창고 1동 (하소동)",개인,,0,등록,1,"렉, 지게차 2대",,,,,01,1,2314.2,,,,대전광역시 동구 하소동 913번지 대전킴벌리하소동창고 1동,2,2024-08-28 13:25:46
6300000,2024S63000000002,2024-11-22,영업/정상,,,,,,34708,쿠팡로지스틱스서비스 유한회사(대전2서브허브 외 1),I,0,0,2026-01-14 17:11:06,대전광역시 동구 안골로 33 (구도동),개인,,0,등록,1,"지하1 (메자닌, 지게차, 오토소토, 롤테이너), 지상5(지게차)",,1,,,01,1,22094.31,,,,대전광역시 동구 구도동 397번지,10,2026-01-07 15:59:08
6300000,2025S63000000001,2025-12-26,영업/정상,,,,,,34708,로젠주식회사,I,0,0,2026-01-14 17:11:06,대전광역시 동구 안골로28번길 30 (구도동),개인,,0,등록,1,"컨베이어밸트, 상하차슈트, 랙(rack)",,,,,01,1,10006.72,0234159901,,,대전광역시 동구 구도동 368번지,8,2026-01-07 16:04:17
6300000,2012S63000000005,2012-07-30,영업/정상,,,,,306-800,,SK네트웍스(주) 대전지사,I,0,0,2026-01-14 17:11:05,대전광역시 대덕구 대화로132번길 161 (대화동),개인,"25,000원/㎡,  2,500원/box",6506,등록,1,"렉, 지개차",1,1,,,01,1,3104,07078005103,235978.477999653    ,319159.579170006    ,대전광역시 대덕구 대화동  411번지 3호 ,4,2023-04-19 09:23:47
6300000,2012S63000000006,2012-08-02,영업/정상,,,,,306-220,,씨제이대한통운(주) 문평동지점,I,0,0,2026-01-14 17:11:05,대전광역시 대덕구 대덕대로1447번길 39 (문평동),개인,"17,000원/㎡,  2,700원/box",6486,등록,1,"렉 , 컨베이어, 지개차등",,1,,,01,1,26640,0427141234,,,대전광역시 대덕구 문평동  140번지 ,91,2024-04-29 18:27:36
6300000,2012S63000000007,2012-08-02,영업/정상,,,,,306-822,,씨제이대한통운(주) 읍내동지점,I,0,0,2026-01-14 17:11:05,대전광역시 대덕구 신탄진로 1 (읍내동),개인,"17,500원/㎡,   2,300원/box",53372,등록,1,"렉. 컨베이어, 지개차",1,1,,,01,1,9860,0427141234,,,대전광역시 대덕구 읍내동  100번지 ,91,2024-04-29 18:22:40
6300000,2012S63000000008,2012-08-06,영업/정상,,,,,306-100,,한국농수산식품유통공사,I,4,3220,2026-01-14 17:11:05,대전광역시 대덕구 신탄진로 276 (와동),개인,,11210,등록,1,"냉장창고, 파레트, 지개차",1,,,,01,2,2183,0424888541,238020.754563848    ,322797.369284278    ,대전광역시 대덕구 와동  115번지 1호 ,2,2024-09-25 15:41:13
6300000,2012S63000000009,2012-08-06,영업/정상,,,,,306-802,,롯데글로벌로지스주식회사,I,0,0,2026-01-14 17:11:05,대전광역시 대덕구 대전로1331번길 205 (대화동),개인,"500,000원/㎡  30,000원/box",14969,등록,1,"자동분류기, 컨베이어, 렉, 지개차",1,1,,,01,1,18271,0426353355,236730.916482962    ,318850.222184642    ,대전광역시 대덕구 대화동  40번지 40호 ,218,2024-07-01 10:00:38
6300000,2012S63000000010,2012-08-07,영업/정상,,,,,306-230,,한솔로지스틱스(주) 대전센타,I,0,0,2026-01-14 17:11:05,대전광역시 대덕구 신일서로68번길 50 (신일동),개인,없음(운송료),170395,등록,1,"랙, 지개차  청소차",1,1,,,01,1,34980,0232877400,235928.145970177    ,326332.946796137    ,대전광역시 대덕구 신일동  1674번지 2호 ,71,2025-02-20 10:36:15
6300000,2012S63000000011,2012-08-07,영업/정상,,,,,306-230,,한솔로지스틱스(주) 신탄진센타,I,0,0,2026-01-14 17:11:05,대전광역시 대덕구 신일서로126번길 60 (신일동),개인,없음(운송료),50445,등록,1,지개차,1,1,,,01,1,17100,0232877400,,,대전광역시 대덕구 신일동  1691번지 ,47,2025-02-20 10:36:55
6300000,2012S63000000014,2012-08-07,영업/정상,,,,,306-802,,(주)한진 대전중부지점,I,0,0,2026-01-14 17:11:05,대전광역시 대덕구 대화로106번길 111 (대화동),개인,"15,000원/㎢",3818,등록,1,지개차,1,1,,,01,7,3266,0425400218,236281.407560789    ,319001.544119976    ,대전광역시 대덕구 대화동  40번지 25호 ,19,2022-02-28 17:20:50
6310000,2012S63100000016,2012-08-07,폐업,2013-04-22,,,,689-863,,(주)대우로지스틱스 울산지사,I,0,0,2026-01-14 17:38:15,울산광역시 울주군 청량면 온산로 628,개인,,4589,폐업,3,리치스태커,,,,,03,0,0,0522668654,,,울산광역시 울주군 청량면 상남리 267번지 1호 ,8,2013-04-26 15:37:03
6310000,2025S63100000002,2025-11-10,영업/정상,,,,,,44252,쿠팡로지스틱스서비스 유한회사,I,0,0,2026-01-14 17:38:15,울산광역시 북구 효자로 112 (효문동),개인,,0,등록,1,"롤테이너, 분류소터, 네트워크장비",1,1,,,01,1,9366.23,,,,울산광역시 북구 효문동 1032번지,10,2025-12-26 17:08:16
6310000,2012S63100000018,2012-08-08,폐업,2025-06-27,,,,689-831,,(주)비지에프로지스,I,0,0,2026-01-14 17:38:15,울산광역시 울주군 두서면 구량차리로 78,개인,,0,폐업,3,랙 설치,1,,,,03,1,3886.2,,,,울산광역시 울주군 두서면 구량리 437번지 ,8,2025-07-01 09:44:32
6310000,2012S63100000019,2012-08-08,폐업,2020-01-07,,,,,,(주)비유로지스틱스,I,0,0,2026-01-14 17:38:15,울산광역시 울주군 청량면 온산로 628,개인,,4830,폐업,3,지게차 등,,,,,03,0,0,0522688504,,,울산광역시 울주군 청량면 상남리 267번지 1호 ,5,2020-01-08 09:41:02
6310000,2012S63100000020,2012-08-09,폐업,2017-07-26,,,,,,(주)비티엑스코리아,I,0,0,2026-01-14 17:38:15,울산광역시 북구 산성로 19 (효문동),개인,,1487.5,폐업,3,지게차 등,,,,,03,0,0,0522830111,414442.255661744    ,232509.084490755    ,울산광역시 북구 효문동  843번지 2호 ,10,2017-07-28 11:00:18
6310000,2012S63100000021,2012-08-09,폐업,2021-10-18,,,,,,(주)태화로직스,I,0,0,2026-01-14 17:38:15,울산광역시 북구 산성로 19 (효문동),개인,,0,폐업,3,지게차 등 ,1,,,,03,1,1487.5,0522877552,414442.255661744    ,232509.084490755    ,울산광역시 북구 효문동  843번지 2호 ,10,2021-10-25 08:19:04
6310000,2012S63100000025,2012-05-14,폐업,,,,,689-813,,넥센 L&C㈜,I,0,0,2026-01-14 17:38:15,울산광역시 울주군 삼남면 하방로 77,개인,,0,폐업,3,0,1,,,,03,5,18291.82,,,,울산광역시 울주군 삼남면 42번지 1호 ,1,2014-03-12 15:50:46
6310000,2012S63100000027,2012-08-06,폐업,,,,,689-892,,세방(주),I,0,0,2026-01-14 17:38:15,울산광역시 울주군 온산읍 회학2길 34,개인,,5940,폐업,3,-,1,,,,03,1,5445,0522971300,,,울산광역시 울주군 온산읍 학남리 56번지 ,1,2018-02-19 16:12:32
6310000,2012S63100000028,2012-06-28,폐업,2021-03-03,,,,,44780,(주)대한,I,0,0,2026-01-14 17:38:15,울산광역시 남구 장생포로 356 (매암동),개인,,6611,폐업,3,"물류창고 5,053㎡, 보관장소 6,611㎡",1,,,,03,4,5053,0522701000,,,울산광역시 남구 매암동 1397번지,1,2021-03-03 10:22:30
6310000,2013S63100000001,2012-08-06,폐업,,,,,,,세방(주),I,0,0,2026-01-14 17:38:15,울산광역시 남구 화합로71번길 18 (야음동),개인,,0,폐업,3,지게차,,,,,03,1,1045,0522791300,412161.195318117    ,228310.346580313    ,울산광역시 남구 야음동  9번지 10호 ,2,2018-02-14 15:05:11
6310000,2014S63100000001,2014-09-15,폐업,2017-07-14,,,,,,한국통운(주),I,0,0,2026-01-14 17:38:15,울산광역시 북구 약수9길 4-15 (중산동),개인,,1800,폐업,3,일반창고 1동,1,1,,,03,1,1800,0234159931,,,울산광역시 북구 중산동  1068번지 ,3,2018-07-24 14:56:17
6310000,2017S63100000002,2017-08-10,폐업,2019-08-14,,,,,,세방(주),I,0,0,2026-01-14 17:38:15,울산광역시 울주군 온산읍 화산1길 57,개인,"9,000원/톤*25,000톤(1년기준)",0,폐업,3,지게차,1,,,,03,1,2603.95,0522791300,,,울산광역시 울주군 온산읍 화산리 325번지 ,2,2019-08-16 22:44:25
6310000,2018S63100000002,2018-01-10,폐업,2018-04-01,,,,,44252,롯데로지스틱스(주),I,0,0,2026-01-14 17:38:15,울산광역시 북구 효자로 112 (효문동),개인,,0,폐업,3,"렉, 지게차, 파레트",1,,,,03,1,1323,0527160061,,,울산광역시 북구 효문동 191-1,7,2018-07-24 14:56:05
6310000,2019S63100000001,2019-03-07,폐업,2020-03-09,,,,,44784,(주)디엔비로지스틱스,I,0,0,2026-01-14 17:38:15,울산광역시 남구 신항로716번길 60 (황성동),개인,,0,폐업,3,"티치 스테이커 1대, 삼방향 지게차 3대, 2.5t 전동지게차 2대, 4.5t 전동지게차 2대, 파레트랙/드라이브인랙",1,,,,03,2,11495.98,0529303000,,,울산광역시 남구 황성동 861번지,9,2020-03-09 16:50:37
6310000,2020S63100000001,2020-03-23,폐업,2025-07-01,,,,,44784,남선로지스틱스,I,0,0,2026-01-14 17:38:15,"울산광역시 남구 처용로 621, 남선로지스틱스 1동 (황성동)",개인,,0,폐업,3,지게차3대,1,,,,03,3,6414.58,0522561302,,,울산광역시 남구 황성동 859번지 남선로지스틱스 1동,3,2025-07-01 09:49:26
6310000,2011S63100000001,2011-08-14,폐업,,,,,689-861,,울산원예농업협동조합,I,0,0,2026-01-14 17:38:15,울산광역시 울주군 청량면 율리영해로 12,개인,,2010.4,해산,4,"냉장설비, 랙 외 ",,,,,03,2,1896,0522247210,,,울산광역시 울주군 청량면 율리 98번지 1호 ,12,2018-02-19 17:27:02
6310000,2012S63100000008,2012-07-19,폐업,,,,,683-808,,진한종합물류(주),I,0,0,2026-01-14 17:38:15,울산광역시 북구 약수9길 4-15 (중산동),개인,,0,해산,4,전동 지게차외 ,,,,,03,1,1800,0522987502,,,울산광역시 북구 중산동  1068번지 ,17,2018-02-19 16:21:34
6310000,2002S63100000001,2002-05-14,취소/말소/만료/정지/중지,,,,,689-813,,넥센L&C(주),I,0,0,2026-01-14 17:38:15,울산광역시 울주군 삼남면 하방로 42-1,개인,,0,직권(합병)말소,6,유압식 화물용승강기 2대외 ,1,,,,04,5,18291.82,0553727163,,,울산광역시 울주군 삼남면 방기리 42번지 1호 ,20,2018-02-19 16:15:38
6310000,2012S63100000013,2012-05-14,취소/말소/만료/정지/중지,,,,,689-813,,넥센L&C(주),I,0,0,2026-01-14 17:38:15,울산광역시 울주군 삼남면 하방로 77,개인,,14656,직권(합병)말소,6,유압식화물용 승강기,,,,,04,5,18291.82,0523727163,,,울산광역시 울주군 삼남면 42번지 1호 ,20,2017-11-15 15:32:03
6310000,2018S63100000003,2018-04-23,취소/말소/만료/정지/중지,,,,,,44252,롯데로지스틱스(주,I,0,0,2026-01-14 17:38:15,울산광역시 북구 효자로 112 (효문동),개인,,0,직권(합병)말소,6,"파레트 팩, 지게 차",,,,,04,1,1323,0220953066,,,울산광역시 북구 효문동 1032번지,1,2019-04-01 10:09:01
6310000,2012S63100000005,2012-06-28,폐업,2021-03-03,,,,680-050,,(주)대한,I,0,0,2026-01-14 17:38:15,울산광역시 남구 장생포로 356 (매암동),개인,,6611,폐업,3,지게차외 ,1,,,,03,4,5053,0522701000,,,울산광역시 남구 매암동  1397번지 ,40,2021-03-02 20:20:13
6310000,2012S63100000006,2012-06-28,폐업,2019-09-19,,,,,,(주)대한,I,0,0,2026-01-14 17:38:15,울산광역시 남구 장생포고래로 291 (매암동),개인,,0,폐업,3,지게차외,,,,,03,4,4773,0522701000,,,울산광역시 남구 매암동  175번지 ,40,2019-09-19 17:11:07
6310000,2012S63100000012,2012-08-06,폐업,2013-07-17,,,,689-892,,세방(주),I,0,0,2026-01-14 17:38:15,울산광역시 울주군 온산읍 회학2길 34,개인,,5940,폐업,3,파렛트외,,,,,03,1,5445,0522791300,,,울산광역시 울주군 온산읍 학남리 56번지 ,1,2013-07-24 11:17:32
6310000,2012S63100000014,2012-08-06,폐업,2015-08-27,,,,,,(주)동부택배,I,0,0,2026-01-14 17:38:15,울산광역시 남구 장생포로 20 (여천동),개인,,0,폐업,3,분류장비 ,,,,,03,1,1650,0516363751,412700.468584402    ,226809.176457463    ,울산광역시 남구 여천동  873번지 9호 ,4,2015-08-27 16:03:05
6310000,2012S63100000001,2012-05-29,영업/정상,,,,,683-370,,엔브이에이치오버헤드시스템(주),I,0,0,2026-01-14 17:38:15,울산광역시 북구 모듈화산업로 207-1 (연암동),개인,,0,등록,1,운반 파레트,1,,,,01,1,5411.38,0522838713,,,울산광역시 북구 연암동  1373번지 ,84,2024-02-08 15:48:36
