개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,축산물가공업구분명,축산업무구분명,축산일련번호,최종수정시점
5530000,553000000220050003,2005-12-22,,폐업,2008-12-18,,,,0,445-913,,경기농장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 팔탄면 율암리 *** ,종계업,종축업,1295,2008-12-18 17:30:58
5530000,553000000220050004,2005-12-22,,폐업,2008-03-10,,,,0,445-941,,둥지농장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 장안면 석포리 산 *-* ,종계업,종축업,1296,2008-03-10 17:42:31
5530000,553000000220060001,2006-01-11,,폐업,2010-04-19,,,,0,445-962,,운화농장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 효행구 정남면 수면리 ***-* ,종계업,종축업,1333,2010-04-20 13:12:13
5530000,553000000220080001,2008-01-10,,폐업,2014-05-30,,,,0,445-932,,진농장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 양감면 사창리 ***-* ,종계업,종축업,1690,2014-05-30 13:52:40
5530000,553000000220080002,2008-07-10,,폐업,2014-04-20,,,,0,445-813,,대한농장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 동탄면 오산리 *** ,종계업,종축업,1854,2014-04-20 13:33:28
5530000,553000000220080003,2008-10-08,,폐업,2015-10-26,,,,0,445-872,,송산종돈장,종돈업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 송산면 지화리 ***-** ,종돈업,종축업,1879,2015-10-26 16:46:51
5530000,553000000220110001,2011-11-08,,폐업,2017-03-14,,,,,445-932,,초원농장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,0313520729,,,경기도 화성시 만세구 양감면 사창리 *** ***-* ,종계업,종축업,2191,2017-03-14 18:48:15
5530000,553000000220140001,2014-10-05,,폐업,2017-11-23,,,,,445-922,18582,부성축산,종계업,I,000,2026-02-01 10:35:01,경기도 화성시 만세구 향남읍 장안로 ***-***,폐업,0002,03,,,,경기도 화성시 만세구 향남읍 구문천리 *** ,종계업,종축업,2344,2017-11-28 13:30:53
5530000,553000000220140002,2014-10-28,,폐업,2023-09-18,,,,,445-861,18537,애란농장,종계업,I,000,2026-02-01 10:35:01,경기도 화성시 만세구 마도면 금해로**번길 **,폐업,0002,03,,,,경기도 화성시 만세구 마도면 해문리 *** ,종계업,종축업,2348,2023-09-18 16:20:11
5530000,553000000220140003,2014-11-18,,영업/정상,,,,,,445-110,,화성농장,종계업,I,000,2026-02-01 10:35:01,,정상,0000,01,,,,"경기도 화성시 만세구 남양읍 온석리 ***-*,-*,-** ",종계업,종축업,2352,2025-08-06 14:17:27
5530000,553000000220140004,2014-11-18,,영업/정상,,,,,,445-932,18627,계원농장,종계업,I,000,2026-02-01 10:35:01,경기도 화성시 만세구 양감면 정문회화로 **-**,정상,0000,01,,,,경기도 화성시 만세구 양감면 사창리 *** ,종계업,종축업,2353,2025-08-06 14:18:26
5530000,553000000220150001,2015-03-31,,휴업,,2025-07-28,2027-07-27,,,445-933,18627,정문농장,종계업,I,000,2026-02-01 10:35:01,경기도 화성시 만세구 양감면 정문송산로 **-**,휴업,0001,02,,,,경기도 화성시 만세구 양감면 정문리 ***-* ,종계업,종축업,2365,2025-08-06 14:19:29
5530000,553000000220000002,2000-11-24,,영업/정상,,,,,0,445-944,18581,지 ·엠 ·지,종돈업,I,L00,2026-02-01 10:35:01,경기도 화성시 만세구 장안면 *.*만세로 ***-**,정상,0000,01,,,,경기도 화성시 만세구 장안면 수촌리 ****-* ,종돈업,종축업,11,2025-10-02 19:42:03
5530000,553000000220010001,2001-08-07,,폐업,2018-09-20,,,,2990,445-932,18627,미래숲,종계업,I,000,2026-02-01 10:35:01,경기도 화성시 만세구 양감면 정문송산로**번길 **-**,폐업,0002,03,,,,경기도 화성시 만세구 양감면 사창리 *** ,종계업,종축업,70,2018-10-04 18:38:15
5530000,553000000220020001,2002-12-09,,취소/말소/만료/정지/중지,,,,,0,445-932,,사창종계장,종계업,I,000,2026-02-01 10:35:01,,말소,0004,04,,,,"경기도 화성시 만세구 양감면 사창리 산 *** , ***-*, ***-* ",종계업,종축업,579,2016-01-11 15:33:10
5530000,553000000219910001,1991-04-12,,폐업,2016-01-11,,,,244541,445-932,,사창농원,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 양감면 사창리 ** ,종계업,종축업,1,2016-01-11 17:18:37
5530000,553000000219940001,1994-06-13,,폐업,2020-01-02,,,,6588,445-040,,남성종계장,종계업,I,000,2026-02-01 10:35:01,경기도 화성시 만세구 주석로 ** (북양동),폐업,0002,03,,,,경기도 화성시 만세구 남양읍 북양리 *** ,종계업,종축업,66,2020-01-02 14:51:15
5530000,553000000219940002,1994-07-06,,폐업,2016-04-29,,,,0,445-100,,안석종계장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 남양읍 안석리 ** ,종계업,종축업,67,2016-04-29 09:07:34
5530000,553000000219940003,1994-09-14,,폐업,2014-06-20,,,,12062,445-913,,대도농장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 팔탄면 율암리 ***-* ,종계업,종축업,577,2014-06-20 10:26:24
5530000,553000000219950001,1995-09-16,,휴업,,2025-09-04,2026-09-03,,8459,445-941,18583,도원농장,종계업,I,000,2026-02-01 10:35:01,경기도 화성시 만세구 장안면 장안로 ***,휴업,0001,02,,,,경기도 화성시 만세구 장안면 어은리 *** ,종계업,종축업,71,2025-09-05 13:44:28
5530000,553000000219960001,1996-11-22,,폐업,2014-04-03,,,,4150,445-963,,신봉종계장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 효행구 정남면 관항리 ***-* ,종계업,종축업,74,2014-04-03 17:13:13
5530000,553000000219960002,1996-03-13,,폐업,2011-11-24,,,,11600,445-944,,하이라이트,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 장안면 독정리 ***-* ,종계업,종축업,72,2011-11-24 20:01:58
5530000,553000000219960003,1996-05-20,,영업/정상,,,,,3200,445-932,18630,다산농장,종계업,I,000,2026-02-01 10:35:01,경기도 화성시 만세구 양감면 용소금각로**번길 ***-**,정상,0000,01,,,,경기도 화성시 만세구 양감면 용소리 *** ,종계업,종축업,73,2025-08-06 14:13:27
5530000,553000000219970001,1997-01-31,,폐업,2011-11-25,,,,3002,445-931,,대양종계장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 양감면 대양리 ****-** ,종계업,종축업,75,2011-11-25 18:34:58
5530000,553000000219970003,1997-12-02,,폐업,2012-12-05,,,,0,445-961,,정인농장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 효행구 정남면 귀래리 ** ,종계업,종축업,76,2012-12-05 17:02:48
5530000,553000000219990001,1999-01-25,,폐업,2014-06-18,,,,9553,445-861,,남양축산,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 마도면 금당리 *-* ,종계업,종축업,68,2014-06-18 09:43:35
5530000,553000000219990002,1999-06-29,,폐업,2016-01-11,,,,21124,445-932,,사창농장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 양감면 사창리 산 **-* ,종계업,종축업,580,2016-01-11 17:20:54
5530000,553000000219990003,1999-07-07,,폐업,2013-02-15,,,,4017,445-963,,관항농장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 효행구 정남면 관항리 *** ,종계업,종축업,581,2013-02-16 14:21:23
5530000,553000000219990004,1999-09-30,,폐업,2013-11-08,,,,2292,445-932,,삼현종계장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 양감면 사창리 ***-* ,종계업,종축업,77,2013-11-08 08:54:36
5530000,553000000219990005,1999-10-09,,폐업,2008-06-03,,,,6600,445-932,,길성종계장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 양감면 사창리 *** ,종계업,종축업,78,2008-06-03 17:12:56
5530000,553000000219990006,1999-02-24,,폐업,2014-06-18,,,,2921,445-932,,화성종계장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 만세구 양감면 사창리 *** ,종계업,종축업,79,2014-06-18 09:32:53
5530000,553000000219990007,1999-12-03,,폐업,2014-04-03,,,,7500,445-964,,운화농장,종계업,I,000,2026-02-01 10:35:01,,폐업,0002,03,,,,경기도 화성시 효행구 정남면 음양리 *** ,종계업,종축업,80,2014-04-03 17:17:56
5570000,557000000220140001,2014-01-07,,영업/정상,,,,,,368-811,27904,클바이오 광덕농장,종계업,I,000,2025-12-15 16:15:28,충청북도 증평군 도안면 천광길 **,정상,0000,01,,256202.911059611    ,371404.228107488    ,충청북도 증평군 도안면 광덕리 **-* ,종계업,종축업,259,2014-01-07 14:34:30
5570000,557000000220070001,2007-03-23,,영업/정상,,,,,0,368-812,27903,클바이오농장,종계업,I,000,2025-12-15 16:15:28,충청북도 증평군 도안면 문화마을길 **-**,정상,0000,01,,,,충청북도 증평군 도안면 화성리 *** ,종계업,종축업,114,2018-09-14 11:32:43
5570000,557000000220010001,2001-10-10,,폐업,2004-05-12,,,,0,638-902,,증평농장,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,충청북도 증평군 증평읍 율리 ,종돈업,종축업,2,2004-05-12 15:59:20
5570000,557000000219940001,1994-05-22,,폐업,2004-05-12,,,,0,368-902,,상훈농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,충청북도 증평군 증평읍 율리 *** ,종계업,종축업,1,2004-05-12 15:55:54
5570000,557000000220070002,2007-07-12,,폐업,2014-02-04,,,,0,368-811,,호정농장,종계업,I,000,2025-12-15 16:15:28,충청북도 증평군 도안면 입장길 ***,폐업,0002,03,,,,충청북도 증평군 도안면 송정리 ** ,종계업,종축업,119,2014-02-04 11:47:54
5590000,559000000220080001,2008-11-18,,폐업,2018-02-20,,,,0,482-843,,달신농장,종계업,I,000,2025-12-15 16:15:28,경기도 양주시 광적면 현석로***번길 ***,폐업,0002,03,,197287.987378689    ,483632.488930239    ,경기도 양주시 광적면 덕도리 ***-* ,종계업,종축업,932,2018-02-22 18:01:36
5590000,559000000220050001,2005-11-22,,폐업,2007-07-18,,,,0,482-080,,만송종계장,종계업,I,000,2025-12-15 16:15:28,경기도 양주시 만송로***번길 *** (만송동),폐업,0002,03,0318479456,,,경기도 양주시 만송동 *** ,종계업,종축업,705,2007-07-23 16:43:36
5590000,559000000219970001,1997-03-31,,영업/정상,,,,,1668,482-831,11516,준영축산,종계업,I,000,2025-12-15 16:15:28,경기도 양주시 백석읍 중앙로***번길 ***-**,정상,0000,01,,,,경기도 양주시 백석읍 가업리 *** ,종계업,종축업,10,2022-10-05 15:32:15
5590000,559000000219930001,1993-12-24,,폐업,2008-09-01,,,,646.5,482-831,,성현종돈장,종돈업,I,000,2025-12-15 16:15:28,경기도 양주시 백석읍 양주산성로 ***,폐업,0002,03,,198304.558793529    ,476022.280292451    ,경기도 양주시 백석읍 가업리 **-* ,종돈업,종축업,8,2008-09-02 09:38:55
5590000,559000000219920001,1992-04-02,,폐업,2018-02-26,,,,5897,482-130,,독바위축산영농조합,종계업,I,L00,2025-12-15 16:15:28,경기도 양주시 청담로***번길 ***-*** (옥정동),폐업,0002,03,,206749.904592726    ,479633.361402899    ,경기도 양주시 옥정동 ***-* ,종계업,종축업,9,2018-03-02 16:29:52
5590000,559000000219930002,1993-07-24,,폐업,2005-03-22,,,,3900,482-080,,금성종계장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 양주시 만송동 **-* ,종계업,종축업,11,2005-03-21 16:27:12
5600000,560000000219940001,2004-03-19,,영업/정상,,,,,9256,,11170,창동종계장,종계업,I,000,2025-12-15 16:15:28,경기도 포천시 소흘읍 화합로 ***-**,정상,0000,01,,213143.92047        ,481868.741546913    ,경기도 포천시 소흘읍 송우리 **-** ,종계업,종축업,8,2020-04-17 11:37:22
5600000,560000000220240001,2024-06-07,,영업/정상,,,,,,,11135,협동농장,종돈업,I,000,2025-12-15 16:15:28,"경기도 포천시 창수면 금화봉길 ***-*, 가양리 **,**,**-*,**-*,**",정상,0000,01,,,,"경기도 포천시 창수면 가양리 ** 등 *필지(**,**-*,**-*,**) ",종돈업,종축업,1785,2024-06-12 11:26:20
5600000,560000000220000001,2000-07-22,,폐업,2005-05-03,,,,17561,487-811,11168,세왕농산영농조합법인,종돈업,I,L00,2025-12-15 16:15:28,경기도 포천시 가산면 가산로***번길 **,폐업,0002,03,,,,경기도 포천시 가산면 방축리 ** ,종돈업,종축업,12,2011-10-30 15:59:41
5600000,560000000220000002,2000-01-27,,폐업,2018-04-16,,,,30450,487-821,,한빛영농조합법인,종계업,I,L00,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 포천시 소흘읍 고모리 ***-* ,종계업,종축업,9,2018-04-16 14:03:35
5600000,560000000220050002,2005-06-23,,폐업,2022-01-06,,,,0,,11134,포천종돈,종돈업,I,000,2025-12-15 16:15:28,경기도 포천시 창수면 옥수로***번길 **-*,폐업,0002,03,,,,"경기도 포천시 창수면 주원리 *** ,-*,***-**,-** ",종돈업,종축업,644,2022-01-06 14:35:31
5600000,560000000220120002,2012-03-07,,취소/말소/만료/정지/중지,,,,,,487-932,11101,관인종돈장,종돈업,I,L00,2025-12-15 16:15:28,경기도 포천시 관인면 뗏마루길 ***,말소,0004,04,07075002589,,,경기도 포천시 관인면 사정리 ,종돈업,종축업,1515,2015-10-28 14:04:04
5600000,560000000220050003,2005-10-21,,폐업,2009-01-14,,,,0,487-933,11100,문경FINE,종돈업,I,000,2025-12-15 16:15:28,경기도 포천시 관인면 창동로 ****,폐업,0002,03,0315336217,218546.343739917    ,512874.74281389     ,경기도 포천시 관인면 삼율리 ***-* ,종돈업,종축업,896,2011-10-30 16:07:51
5600000,560000000220060001,2006-01-20,,폐업,2014-07-28,,,,0,487-882,11126,감천종계,종계업,I,000,2025-12-15 16:15:28,경기도 포천시 영중면 전영로 ****-**,폐업,0002,03,,217890.282961974    ,501604.450296636    ,경기도 포천시 영중면 영평리 ***-* ,종계업,종축업,1050,2014-07-28 09:10:18
5600000,560000000220090001,2009-06-15,,폐업,2013-03-29,,,,0,487-921,11134,청미원영농조합법인,종돈업,I,L00,2025-12-15 16:15:28,경기도 포천시 창수면 옥수로***번길 *,폐업,0002,03,07077607757,,,경기도 포천시 창수면 주원리 *** ,종돈업,종축업,1380,2013-03-29 15:21:25
5600000,560000000220110002,2011-07-01,,폐업,2014-10-15,,,,,487-921,11134,성림종계장,종계업,I,000,2025-12-15 16:15:28,경기도 포천시 창수면 포천로 ****,폐업,0002,03,,216146.783332569    ,497608.955506873    ,경기도 포천시 창수면 추동리 ***-* ,종계업,종축업,1478,2014-10-15 15:48:58
5600000,560000000220120001,2012-03-06,,폐업,2015-06-26,,,,,487-931,11101,한비축산,종돈업,I,000,2025-12-15 16:15:28,경기도 포천시 관인면 찬우물길 ***,폐업,0002,03,,223963.361888728    ,516726.273719104    ,경기도 포천시 관인면 냉정리 ***-* ,종돈업,종축업,1514,2015-06-27 10:09:50
5600000,560000000220170001,2017-12-01,,폐업,2019-02-12,,,,,,11135,협동GP,종돈업,I,000,2025-12-15 16:15:28,경기도 포천시 창수면 금화봉길 ***,폐업,0002,03,,219131.221638299    ,496253.838366305    ,"경기도 포천시 창수면 가양리 **-* 외 *필지(가양리 **,**-*,**) ",종돈업,종축업,1665,2019-02-12 11:50:13
5600000,560000000219940002,2004-03-19,,영업/정상,,,,,5831,487-921,,축석종계장,종계업,I,000,2025-12-15 16:15:28,경기도 포천시 창수면 포천로****번길 **-**,정상,0000,01,,214458.55651252     ,499560.777418064    ,경기도 포천시 창수면 추동리 ***-* ,종계업,종축업,10,2019-06-18 09:33:09
5600000,560000000220010001,2001-11-02,,영업/정상,,,,,3200,487-921,11134,창동양계장,종계업,I,000,2025-12-15 16:15:28,경기도 포천시 창수면 포천로****번길 **,정상,0000,01,,214743.270031771    ,498937.417691221    ,경기도 포천시 창수면 추동리 ***-* ,종계업,종축업,11,2024-07-01 10:43:42
5600000,560000000220030001,2003-02-17,,영업/정상,,,,,0,487-921,,호산육종,종돈업,I,000,2025-12-15 16:15:28,경기도 포천시 창수면 포천로****번길 **,정상,0000,01,,215322.710125805    ,497712.648562991    ,경기도 포천시 창수면 추동리 ***-* ,종돈업,종축업,13,2020-04-20 11:24:58
5600000,560000000220040001,2004-04-01,,영업/정상,,,,,0,487-921,,창수종계장,종계업,I,000,2025-12-15 16:15:28,경기도 포천시 창수면 포천로 ****,정상,0000,01,,215006.775643086    ,499211.462255105    ,경기도 포천시 창수면 추동리 ***-* ,종계업,종축업,3,2004-04-01 12:07:18
5600000,560000000220040002,2004-12-28,,영업/정상,,,,,0,,11101,명진농장,종돈업,I,000,2025-12-15 16:15:28,경기도 포천시 관인면 윗찬물길 ***-**,정상,0000,01,,,,"경기도 포천시 관인면 냉정리 ***-* -*,-*,-* ",종돈업,종축업,219,2022-08-10 15:23:15
5600000,560000000220050001,2005-05-16,,영업/정상,,,,,0,487-811,,농업회사법인(주)무림,종돈업,I,L00,2025-12-15 16:15:28,,정상,0000,01,,215388.455886865    ,482611.580650517    ,경기도 포천시 가산면 방축리 ***-* ,종돈업,종축업,436,2021-10-06 11:35:19
5600000,560000000220060002,2006-02-10,,영업/정상,,,,,0,487-921,11134,기철농장,종계업,I,000,2025-12-15 16:15:28,경기도 포천시 창수면 포천로 ****,정상,0000,01,,,,경기도 포천시 창수면 추동리 *** *통,종계업,종축업,1053,2011-10-30 16:10:06
5600000,560000000220110001,2011-05-23,,영업/정상,,,,,,487-933,11100,문경 Fine,종돈업,I,L00,2025-12-15 16:15:28,경기도 포천시 관인면 창동로 ****,정상,0000,01,0315336217,218546.343739917    ,512874.74281389     ,경기도 포천시 관인면 삼율리 ***-* ,종돈업,종축업,1467,2023-06-13 10:09:13
5600000,560000000220150001,2015-02-16,,영업/정상,,,,,,487-853,11121,무진축산,종계업,I,000,2025-12-15 16:15:28,경기도 포천시 일동면 정자골길 ***,정상,0000,01,,,,경기도 포천시 일동면 길명리 *** ,종계업,종축업,1588,2015-02-16 14:16:11
5600000,560000000220150002,2015-10-01,,영업/정상,,,,,,,11134,축석종계장2,종계업,I,000,2025-12-15 16:15:28,경기도 포천시 창수면 포천로****번길 **,정상,0000,01,,,,경기도 포천시 창수면 추동리 *** ,종계업,종축업,1611,2023-07-13 17:12:51
5600000,560000000220150003,2015-10-28,,영업/정상,,,,,,,11101,관인종돈장,종돈업,I,L00,2025-12-15 16:15:28,경기도 포천시 관인면 뗏마루길 ***,정상,0000,01,,221937.269688229    ,511971.836644599    ,경기도 포천시 관인면 사정리 ***-* ,종돈업,종축업,1613,2019-03-15 17:08:11
5600000,560000000220150004,2015-12-02,,영업/정상,,,,,,,11101,농업회사법인 주식회사 안성 관인지점,종계업,I,L00,2025-12-15 16:15:28,경기도 포천시 관인면 숯골길 ***,정상,0000,01,0315337198,222371.619684782    ,514846.253023051    ,경기도 포천시 관인면 사정리 ***-* ,종계업,종축업,1619,2022-12-01 10:18:44
5600000,560000000220180001,2018-05-17,,영업/정상,,,,,,,11127,성동종계장,종계업,I,000,2025-12-15 16:15:28,경기도 포천시 영중면 호국로 ****-**,정상,0000,01,,222865.490710567    ,503858.03910322     ,경기도 포천시 영중면 성동리 ***-* ,종계업,종축업,1681,2018-05-17 18:50:30
5600000,560000000220210001,2021-12-14,,영업/정상,,,,,,,11102,새솔 GP,종돈업,I,L00,2025-12-15 16:15:28,경기도 포천시 영북면 호국로****번길 **-**,정상,0000,01,,226220.937833171    ,511841.517593357    ,"경기도 포천시 영북면 자일리 ***-* ,-*,-*,***-*,-*,-*,-*,-* ",종돈업,종축업,1770,2022-12-01 10:28:27
5600000,560000000219960001,1996-02-21,,폐업,2004-03-26,,,,1399,487-880,,지훈종계장,종계업,I,000,2025-12-15 16:15:28,경기도 포천시 영중면 은잿말길 ***-**,폐업,0002,03,,219420.924752217    ,499968.266347862    ,경기도 포천시 영중면 영송리 ***-* ,종계업,종축업,1,2004-03-26 16:07:08
5680000,463000000220080002,2008-06-20,,영업/정상,,,,,0,343-906,,군계농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 합덕읍 예덕로 **,정상,0000,01,,176545.821546446    ,365113.476638972    ,"충청남도 당진시 합덕읍 석우리 ***-** , ***-*, ***-**, ***-**, ***-**, ***-**, ***-**, ***-** ",종계업,종축업,1037,2021-10-14 13:12:46
5680000,463000000220090001,2009-06-15,,영업/정상,,,,,0,343-900,31816,부성팜스,종계업,I,L00,2025-12-15 16:15:28,충청남도 당진시 합덕읍 재오지*길 ***-**,정상,0000,01,,176495.437507932    ,367044.775009693    ,충청남도 당진시 합덕읍 석우리 **-** ,종계업,종축업,1354,2025-08-18 10:52:25
5680000,463000000220110001,2011-10-07,,영업/정상,,,,,,343-873,,유림농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 대호지면 대호로 ***-**,정상,0000,01,,,,충청남도 당진시 대호지면 적서리 *** ,종계업,종축업,1506,2021-10-14 17:00:20
5680000,463000000220110003,2011-12-13,,영업/정상,,,,,,,31797,농업회사법인(주)대통,종계업,I,L00,2025-12-15 16:15:28,충청남도 당진시 대호지면 봉선길 **-**,정상,0000,01,,157364.217677037    ,377606.572032131    ,"충청남도 당진시 대호지면 두산리 ***-* , ***-**, ***-**, ***-**, ***-**, 장정리 ***-**, ***-** ",종계업,종축업,1519,2022-05-17 13:44:00
5680000,568000000220140002,2014-12-16,,영업/정상,,,,,,343-872,31798,제경농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 대호지면 문헌로 **,정상,0000,01,,,,충청남도 당진시 대호지면 송전리 산 ** ,종계업,종축업,2034,2021-10-14 15:05:17
5680000,568000000220170003,2017-12-12,,영업/정상,,,,,,,31798,대명농장,종계업,I,000,2025-12-15 16:15:28,"충청남도 당진시 대호지면 자모산로 ***-*, 양계장",정상,0000,01,,158027.53196081     ,373087.219457144    ,충청남도 당진시 대호지면 마중리 *-* 양계장 ,종계업,종축업,2150,2021-09-29 15:48:51
5680000,568000000220170004,2017-12-12,,영업/정상,,,,,,,31799,호선농장,종계업,I,000,2025-12-15 16:15:28,"충청남도 당진시 정미면 수시미길 **-***, 양계장",정상,0000,01,,159683.502282491    ,374756.302570447    ,"충청남도 당진시 정미면 승산리 ***-* ,***-**, ***-**, ***-** ",종계업,종축업,2151,2021-09-15 17:46:56
5680000,568000000220180001,2018-07-05,,영업/정상,,,,,,,,일성농장,종계업,I,000,2025-12-15 16:15:28,,정상,0000,01,,174591.170613994    ,367047.121024596    ,"충청남도 당진시 합덕읍 도곡리 ***-* , ***-**, ***-** ",종계업,종축업,2182,2021-10-14 15:02:53
5680000,568000000220190002,2019-03-22,,영업/정상,,,,,,,31790,기린 고대농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 고대면 온동로 **-**,정상,0000,01,,159811.396100141    ,384155.65478608     ,"충청남도 당진시 고대면 당진포리 ***-* , ***-*, ***-*, ***-*, ***-*, ***-** ",종계업,종축업,2209,2021-11-01 11:25:08
5680000,568000000220190003,2019-03-29,,영업/정상,,,,,,,31806,효원농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 면천면 갈밭*길 **-**,정상,0000,01,,174153.486892972    ,368171.83958996     ,"충청남도 당진시 면천면 문봉리 ***-** , ***-**, ***-** ",종계업,종축업,2211,2021-10-14 14:53:28
5680000,568000000220190005,2019-06-26,,영업/정상,,,,,,,,수훈농장,종계업,I,000,2025-12-15 16:15:28,,정상,0000,01,,182370.847053964    ,377694.53589117     ,"충청남도 당진시 신평면 부수리 ***-* , ***-**, ***-**, ***-**, ***-** ",종계업,종축업,2217,2024-11-01 09:24:15
5680000,568000000220230001,2023-01-10,,영업/정상,,,,,,,31815,원농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 합덕읍 합덕대호로 **,정상,0000,01,,,,충청남도 당진시 합덕읍 성동리 산 **-* ,종계업,종축업,2361,2023-02-17 09:06:12
5680000,568000000220230002,2023-09-25,,영업/정상,,,,,,,31759,잠언농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 순성면 가화로 ***-**,정상,0000,01,,176821.226238982    ,370019.200529663    ,충청남도 당진시 순성면 본리 **-** ,종계업,종축업,2374,2023-09-25 11:33:22
5680000,568000000220240001,2024-07-18,,영업/정상,,,,,,,,십년농장,종계업,I,000,2025-12-15 16:15:28,,정상,0000,01,,174767.890263623    ,382288.698594744    ,"충청남도 당진시 송악읍 정곡리 **-* , 산**-** ",종계업,종축업,2396,2024-07-18 11:08:35
5680000,568000000220250001,2025-07-04,,영업/정상,,,,,,,,지수농장,종계업,I,000,2025-12-15 16:15:28,,정상,0000,01,,164978.355951765    ,378839.039879728    ,"충청남도 당진시 고대면 진관리 ***-** , ***-**, ***-** ",종계업,종축업,2427,2025-10-13 09:21:41
5680000,463000000220010002,2001-09-11,,폐업,2017-03-16,,,,0,343-880,31806,효원농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 면천면 갈밭*길 **-**,폐업,0002,03,,174067.018086054    ,368165.975911326    ,충청남도 당진시 면천면 문봉리 ***-** ,종계업,종축업,22,2019-03-28 19:49:42
5680000,463000000220020002,1999-01-19,,폐업,2014-12-12,,,,0,343-870,,한얼축산,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 대호지면 문헌로 **,폐업,0002,03,0413534682,,,충청남도 당진시 대호지면 송전리 산 ** ,종계업,종축업,23,2014-12-12 20:56:05
5680000,463000000220030004,2003-12-12,,폐업,2004-07-08,,,,2882,343-910,,수훈농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 우강면 세류골길 ***-**,폐업,0002,03,,179998.741737362    ,370572.141605489    ,충청남도 당진시 우강면 세류리 ***-** ,종계업,종축업,17,2005-08-11 18:08:14
5680000,463000000220030005,2003-12-11,,폐업,2008-01-25,,,,0,343-910,,수훈농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,0413550965,174817.57920245     ,383103.056686577    ,충청남도 당진시 송산면 유곡리 *-*** ,종계업,종축업,13,2008-02-20 10:10:11
5680000,463000000220030006,2003-07-29,,폐업,2011-08-30,,,,0,343-830,,문경화인영농조합법인,종돈업,I,L00,2025-12-15 16:15:28,,폐업,0002,03,0413556218,168505.401827898    ,380872.72572507     ,충청남도 당진시 송산면 금암리 ***-* ,종돈업,종축업,14,2011-09-01 17:35:35
5680000,463000000220040001,2004-06-11,,폐업,2021-05-11,,,,0,343-860,,돌산농장,종계업,I,000,2025-12-15 16:15:28,충청남도 당진시 정미면 *.*만세로 ***-**,폐업,0002,03,0413523263,,,충청남도 당진시 정미면 승산리 ** ,종계업,종축업,15,2021-05-12 10:42:04
